1,1.0
2,1.9
3,2.45
4,4.1
5,4.65
6,5.2
7,5.4
8,5.65
9,6.4
10,6.1
11,6.25
12,6.15
13,5.8
14,3.75
15,4.5
16,3.1
17,3.1
18,2.6
19,2.95
20,3.0
21,2.75
22,3.25
23,2.45
24,3.05
25,2.95
26,2.0
27,2.05
28,2.0
29,2.0
30,2.0
31,2.0
32,2.0
33,2.0
34,2.0
35,2.0
36,2.0
37,2.0
38,2.0
39,2.0
40,2.0
41,2.0
42,2.0
43,2.0
44,2.0
45,2.0
46,2.0
47,2.0
48,2.0
49,2.0
50,2.0
51,2.0
52,2.0
53,2.0
54,2.0
55,2.0
56,2.0
57,2.0
58,2.0
59,2.0
60,2.0
61,2.0
62,2.0
63,2.0
64,2.0
65,2.0
