87.1499999851,60.0
89.1999999807,65.0
93.0999999763,70.0
103.449999976,70.0
97.6749999719,75.0
106.324999972,75.0
102.499999967,80.0
110.974999967,80.0
107.474999963,85.0
116.549999963,85.0
112.549999959,90.0
117.624999954,95.0
122.84999995,100.0
128.149999945,105.0
133.524999941,110.0
138.874999936,115.0
144.499999932,120.0
150.499999927,125.0
158.074999923,130.0
85.2749999852,60.3333333333
87.1249999808,65.3333333333
90.9999999764,70.3333333333
103.824999976,70.3333333333
95.5749999719,75.3333333333
104.849999972,75.3333333333
100.399999967,80.3333333333
109.474999967,80.3333333333
105.374999963,85.3333333333
115.524999963,85.3333333333
110.449999959,90.3333333333
115.524999954,95.3333333333
120.77499995,100.333333333
126.099999945,105.333333333
131.524999941,110.333333333
136.899999936,115.333333333
142.624999932,120.333333333
148.849999927,125.333333333
92.6999999851,60.6666666667
89.7999999807,65.6666666667
93.3249999763,70.6666666667
97.7499999719,75.6666666667
106.899999972,75.6666666667
102.499999967,80.6666666667
111.124999967,80.6666666667
107.449999963,85.6666666667
116.424999963,85.6666666667
112.474999959,90.6666666667
123.574999958,90.6666666667
117.524999954,95.6666666667
122.72499995,100.666666667
128.024999945,105.666666667
133.374999941,110.666666667
138.674999936,115.666666667
144.274999932,120.666666667
150.149999927,125.666666667
156.874999923,130.666666667
84.7499999852,61.0
87.6499999808,66.0
91.7499999763,71.0
101.624999976,71.0
96.3999999719,76.0
105.099999972,76.0
101.249999967,81.0
110.024999967,81.0
106.249999963,86.0
116.074999963,86.0
111.349999959,91.0
116.449999954,96.0
121.69999995,101.0
127.024999945,106.0
132.474999941,111.0
137.849999936,116.0
143.599999932,121.0
149.899999927,126.0
84.2999999896,56.3333333333
86.8999999851,61.3333333333
90.9999999807,66.3333333333
100.224999981,66.3333333333
95.4999999763,71.3333333333
103.274999976,71.3333333333
100.324999972,76.3333333333
107.974999972,76.3333333333
105.299999967,81.3333333333
113.249999967,81.3333333333
110.374999963,86.3333333333
119.249999963,86.3333333333
115.524999959,91.3333333333
120.649999954,96.3333333333
125.92499995,101.333333333
131.249999945,106.333333333
136.699999941,111.333333333
142.099999936,116.333333333
147.824999932,121.333333333
154.099999927,126.333333333
89.8749999807,66.6666666667
92.1249999763,71.6666666667
96.2499999719,76.6666666667
100.874999967,81.6666666667
110.624999967,81.6666666667
105.724999963,86.6666666667
115.474999963,86.6666666667
110.699999959,91.6666666667
115.724999954,96.6666666667
120.89999995,101.666666667
126.149999945,106.666666667
131.499999941,111.666666667
136.799999936,116.666666667
142.349999932,121.666666667
148.174999928,126.666666667
154.749999923,131.666666667
87.1999999851,62.0
90.5249999807,67.0
94.7499999763,72.0
103.374999976,72.0
99.4499999719,77.0
107.449999972,77.0
104.324999967,82.0
112.399999967,82.0
109.349999963,87.0
118.049999963,87.0
114.449999959,92.0
126.049999958,92.0
119.549999954,97.0
124.77499995,102.0
130.099999945,107.0
135.499999941,112.0
140.824999936,117.0
146.474999932,122.0
152.474999927,127.0
160.174999923,132.0
85.5999999852,62.3333333333
88.6249999808,67.3333333333
92.7499999763,72.3333333333
102.174999976,72.3333333333
97.4249999719,77.3333333333
105.899999972,77.3333333333
102.299999967,82.3333333333
110.824999967,82.3333333333
107.299999963,87.3333333333
116.699999963,87.3333333333
112.399999959,92.3333333333
117.499999954,97.3333333333
122.74999995,102.333333333
128.074999945,107.333333333
133.474999941,112.333333333
138.849999936,117.333333333
144.574999932,122.333333333
150.749999927,127.333333333
89.4499999851,62.6666666667
91.2499999807,67.6666666667
95.0999999763,72.6666666667
104.899999976,72.6666666667
99.6499999719,77.6666666667
107.974999972,77.6666666667
104.449999967,82.6666666667
112.549999967,82.6666666667
109.399999963,87.6666666667
117.874999963,87.6666666667
114.474999959,92.6666666667
124.299999958,92.6666666667
119.524999954,97.6666666667
124.72499995,102.666666667
129.999999945,107.666666667
135.374999941,112.666666667
140.674999936,117.666666667
146.249999932,122.666666667
152.049999927,127.666666667
158.574999923,132.666666667
87.6499999851,63.0
89.7249999807,68.0
93.6499999763,73.0
103.824999976,73.0
98.2249999719,78.0
106.799999972,78.0
103.024999967,83.0
111.449999967,83.0
107.999999963,88.0
116.949999963,88.0
113.074999959,93.0
125.174999958,93.0
118.149999954,98.0
123.37499995,103.0
128.674999945,108.0
134.049999941,113.0
139.374999936,118.0
144.999999932,123.0
150.974999927,128.0
158.199999923,133.0
88.4249999851,63.3333333333
89.8249999807,68.3333333333
93.6249999763,73.3333333333
104.424999976,73.3333333333
98.1499999719,78.3333333333
106.824999972,78.3333333333
102.949999967,83.3333333333
111.349999967,83.3333333333
107.899999963,88.3333333333
116.774999963,88.3333333333
112.974999959,93.3333333333
124.124999958,93.3333333333
118.024999954,98.3333333333
123.24999995,103.333333333
128.524999945,108.333333333
133.899999941,113.333333333
139.224999936,118.333333333
144.824999932,123.333333333
150.749999927,128.333333333
157.674999923,133.333333333
85.0499999895,58.6666666667
86.7749999851,63.6666666667
90.6999999807,68.6666666667
100.824999981,68.6666666667
95.1249999763,73.6666666667
103.124999976,73.6666666667
99.9249999719,78.6666666667
107.674999972,78.6666666667
104.874999967,83.6666666667
112.874999967,83.6666666667
109.924999963,88.6666666667
118.774999963,88.6666666667
115.074999959,93.6666666667
120.174999954,98.6666666667
125.44999995,103.666666667
130.774999945,108.666666667
136.199999941,113.666666667
141.574999936,118.666666667
147.299999932,123.666666667
153.499999927,128.666666667
88.8499999808,69.0
92.1249999763,74.0
96.4999999719,79.0
106.424999972,79.0
101.199999967,84.0
110.274999967,84.0
106.124999963,89.0
115.549999963,89.0
111.149999959,94.0
116.199999954,99.0
121.39999995,104.0
126.674999945,109.0
132.049999941,114.0
137.374999936,119.0
142.974999932,124.0
148.874999927,129.0
