9.2750000001,5.0
9.49999999988,10.0
10.2999999999,10.0
11.3499999999,10.0
9.75000000055,15.0
10.7000000006,15.0
11.4750000006,15.0
10.3750000018,20.0
11.7000000018,20.0
12.6000000018,20.0
10.875000003,25.0
12.750000003,25.0
13.725000003,25.0
12.7250000042,30.0
13.8750000042,30.0
14.8750000042,30.0
10.4500000052,35.0
14.9000000051,35.0
9.57499999553,45.0
11.3999999616,80.0
12.3249999567,85.0
10.5999999471,95.0
9.79999993253,110.0
9.65000008223,170.0
9.60000010161,175.0
9.82500012101,180.0
9.82500014039,185.0
9.92500015978,190.0
10.2750001792,195.0
9.5000000001,5.33333333333
9.67499999988,10.3333333333
10.6249999999,10.3333333333
11.7499999999,10.3333333333
10.1000000006,15.3333333333
11.1500000006,15.3333333333
12.2250000006,15.3333333333
10.7500000018,20.3333333333
11.7000000018,20.3333333333
12.5250000018,20.3333333333
11.700000003,25.3333333333
12.775000003,25.3333333333
13.675000003,25.3333333333
12.4750000042,30.3333333333
14.0000000042,30.3333333333
15.0500000042,30.3333333333
14.3250000052,35.3333333333
9.92499999552,45.3333333333
11.2749999907,50.3333333333
10.6999999761,65.3333333333
11.4499999664,75.3333333333
9.54999995676,85.3333333333
10.4499999422,100.333333333
11.0999999325,110.333333333
11.4249999228,120.333333333
10.974999918,125.333333333
9.47500006284,165.333333333
9.72500008224,170.333333333
9.92500010163,175.333333333
10.100000121,180.333333333
9.9500001404,185.333333333
10.3750001598,190.333333333
10.4750001792,195.333333333
10.7000001986,200.333333333
10.950000218,205.333333333
9.4500000001,5.66666666667
9.42499999988,10.6666666667
10.3999999999,10.6666666667
11.5249999999,10.6666666667
9.95000000055,15.6666666667
10.9250000006,15.6666666667
11.7500000006,15.6666666667
11.1000000018,20.6666666667
12.2500000018,20.6666666667
13.5000000018,20.6666666667
10.650000003,25.6666666667
12.500000003,25.6666666667
13.600000003,25.6666666667
13.5500000042,30.6666666667
14.4250000042,30.6666666667
14.3500000052,35.6666666667
11.4999999907,50.6666666667
10.4499999761,65.6666666667
9.5749999713,70.6666666667
11.3999999616,80.6666666667
11.5999999422,100.666666667
10.7249999374,105.666666667
9.37500006283,165.666666667
9.77500008224,170.666666667
9.60000010161,175.666666667
9.725000121,180.666666667
10.3000001404,185.666666667
10.3500001598,190.666666667
11.1500002374,210.666666667
9.3500000001,6.0
9.64999999988,11.0
10.3999999999,11.0
11.3999999999,11.0
9.87500000055,16.0
10.8000000006,16.0
11.7250000006,16.0
10.8500000018,21.0
11.7750000018,21.0
12.5500000018,21.0
12.125000003,26.0
13.475000003,26.0
12.7500000042,31.0
13.9250000042,31.0
15.1500000042,31.0
14.7000000051,36.0
12.5749999906,51.0
11.599999981,61.0
10.5749999713,71.0
10.7499999471,96.0
9.59999994222,101.0
11.3749999374,106.0
9.32500006283,166.0
9.50000008222,171.0
9.57500010161,176.0
9.82500012101,181.0
10.0000001404,186.0
10.6250001598,191.0
10.4250001792,196.0
10.4250001986,201.0
9.3750000001,6.33333333333
9.64999999988,11.3333333333
10.5749999999,11.3333333333
11.6249999999,11.3333333333
9.62500000055,16.3333333333
10.7500000006,16.3333333333
11.6000000006,16.3333333333
13.1750000006,16.3333333333
11.0500000018,21.3333333333
12.1250000018,21.3333333333
13.0250000018,21.3333333333
12.125000003,26.3333333333
13.300000003,26.3333333333
10.9250000042,31.3333333333
13.5000000042,31.3333333333
14.6250000042,31.3333333333
9.67500000522,36.3333333333
13.6250000052,36.3333333333
14.9250000051,36.3333333333
10.0250000004,41.3333333333
16.1500000003,41.3333333333
10.4749999955,46.3333333333
11.4749999907,51.3333333333
12.5249999858,56.3333333333
12.6249999761,66.3333333333
10.0249999616,81.3333333333
9.62499995676,86.3333333333
11.9249999567,86.3333333333
11.4249999519,91.3333333333
11.449999947,96.3333333333
10.3499999422,101.333333333
11.4749999228,121.333333333
9.35000004345,161.333333333
9.70000006285,166.333333333
9.45000008222,171.333333333
9.87500010163,176.333333333
10.150000121,181.333333333
10.3000001404,186.333333333
10.6000001598,191.333333333
11.000000218,206.333333333
11.0250002374,211.333333333
9.3500000001,6.66666666667
9.62499999988,11.6666666667
10.6499999999,11.6666666667
11.7749999999,11.6666666667
9.62500000055,16.6666666667
10.6750000006,16.6666666667
11.6750000006,16.6666666667
10.8250000018,21.6666666667
11.8000000018,21.6666666667
12.7500000018,21.6666666667
11.500000003,26.6666666667
12.875000003,26.6666666667
13.775000003,26.6666666667
13.6250000042,31.6666666667
14.6000000042,31.6666666667
10.4500000052,36.6666666667
14.5750000051,36.6666666667
15.6250000051,36.6666666667
10.5749999858,56.6666666667
10.599999981,61.6666666667
10.8499999664,76.6666666667
10.5499999616,81.6666666667
10.9499999471,96.6666666667
12.1249999325,111.666666667
12.9249999228,121.666666667
9.52500006284,166.666666667
9.35000008221,171.666666667
9.4750001016,176.666666667
9.675000121,181.666666667
9.9250001404,186.666666667
10.1750001598,191.666666667
10.7250001792,196.666666667
10.9500001986,201.666666667
10.575000218,206.666666667
9.70000000011,7.0
9.29999999988,12.0
10.3249999999,12.0
11.4499999999,12.0
9.75000000055,17.0
10.7000000006,17.0
11.6000000006,17.0
13.2250000006,17.0
10.6750000018,22.0
11.7750000018,22.0
12.5750000018,22.0
11.325000003,27.0
12.600000003,27.0
13.525000003,27.0
12.9250000042,32.0
14.5000000042,32.0
14.8500000051,37.0
11.4749999955,47.0
10.4999999907,52.0
11.024999981,62.0
10.4749999664,77.0
9.72499995191,92.0
11.5749999519,92.0
10.3749999325,112.0
10.1000000823,172.0
9.97500010163,177.0
10.6000001211,182.0
9.87500014039,187.0
10.5250001598,192.0
10.4250001792,197.0
10.4000001986,202.0
9.2500000001,7.33333333333
11.4250000001,7.33333333333
9.42499999988,12.3333333333
10.5249999999,12.3333333333
11.6499999999,12.3333333333
9.80000000055,17.3333333333
10.7000000006,17.3333333333
11.5750000006,17.3333333333
10.4250000018,22.3333333333
11.5000000018,22.3333333333
12.5250000018,22.3333333333
11.675000003,27.3333333333
12.950000003,27.3333333333
13.900000003,27.3333333333
10.8500000042,32.3333333333
13.3000000042,32.3333333333
14.4250000042,32.3333333333
14.2750000052,37.3333333333
15.5750000051,37.3333333333
9.82499998583,57.3333333333
10.774999981,62.3333333333
10.6499999761,67.3333333333
10.5749999616,82.3333333333
10.4999999374,107.333333333
10.7999999228,122.333333333
11.624999918,127.333333333
10.1250001016,177.333333333
9.675000121,182.333333333
10.9250001405,187.333333333
10.5750001792,197.333333333
9.5250000001,7.66666666667
9.72499999988,12.6666666667
10.4749999999,12.6666666667
11.6249999999,12.6666666667
10.1250000006,17.6666666667
11.3000000006,17.6666666667
12.2250000006,17.6666666667
10.3750000018,22.6666666667
11.4500000018,22.6666666667
12.3750000018,22.6666666667
11.775000003,27.6666666667
12.900000003,27.6666666667
13.825000003,27.6666666667
10.5750000042,32.6666666667
12.9000000042,32.6666666667
14.3750000042,32.6666666667
10.6500000052,37.6666666667
14.5250000051,37.6666666667
15.9750000051,37.6666666667
10.524999981,62.6666666667
10.0749999519,92.6666666667
11.6499999519,92.6666666667
11.4999999325,112.666666667
10.4249999228,122.666666667
9.52500006284,167.666666667
9.57500010161,177.666666667
9.95000012101,182.666666667
10.2500001404,187.666666667
10.4250001598,192.666666667
10.6750001792,197.666666667
10.575000218,207.666666667
11.2000002374,212.666666667
9.67500000011,8.0
9.69999999988,13.0
10.4499999999,13.0
11.5499999999,13.0
10.1000000006,18.0
11.1500000006,18.0
12.0250000006,18.0
10.4500000018,23.0
11.6750000018,23.0
12.5000000018,23.0
11.700000003,28.0
12.750000003,28.0
13.725000003,28.0
10.3500000042,33.0
12.6500000042,33.0
14.2000000042,33.0
14.5500000051,38.0
12.5000000003,43.0
9.87499998583,58.0
10.399999981,63.0
10.3999999664,78.0
12.474999947,98.0
10.5999999374,108.0
10.599999918,128.0
9.80000006286,168.0
10.0000001016,178.0
10.000000121,183.0
11.0750001405,188.0
10.1250001598,193.0
10.0750001792,198.0
